Deep Space Network Station (DSN),Year,DOY,Time_Minute,Dew Point (°C),Surface Air Temp (°C),Surface pressure (mB),Water Partial Pressure (mB),Relative Humidity (%)
10,2019,4,2057,-10.5,12.9,903.9,2.9,19
10,2019,4,2127,-10.9,13.4,903.7,2.8,18
10,2019,4,2157,-11.2,12.9,903.9,2.7,18
10,2019,4,2227,-11.4,12.8,903.7,2.7,18
10,2019,4,2257,-11.5,12.9,903.2,2.6,17
10,2019,4,2327,-11.7,12.7,903,2.6,17
10,2019,4,2357,-11.5,12.4,902.9,2.7,18
10,2019,5,0,-11.3,12.3,902.9,2.7,18
10,2019,5,30,-11.4,11.1,902.9,2.7,20
10,2019,5,59,-11.4,9.5,903,2.7,22
10,2019,5,130,-11.5,7.8,903.2,2.6,24
10,2019,5,200,-11.5,6.6,903.5,2.6,26
10,2019,5,230,-11.7,5.7,903.4,2.6,28
10,2019,5,259,-11.3,6.3,903.6,2.7,27
10,2019,5,329,-11.4,5.4,903.5,2.7,29
10,2019,5,359,-11.5,5.4,903.5,2.6,29
10,2019,5,429,-11.6,4.4,903.5,2.6,31
10,2019,5,459,-11.7,4.7,903.4,2.6,30
10,2019,5,530,-11.6,4.7,903.2,2.6,30
10,2019,5,559,-11.8,3.8,903.2,2.6,31
10,2019,5,630,-11.6,3.9,902.9,2.6,32
10,2019,5,700,-11.7,4.7,902.8,2.6,30
10,2019,5,730,-11.8,4.6,902.7,2.6,30
10,2019,5,800,-12.1,3.7,902.8,2.5,31
10,2019,5,830,-12.4,4.8,902.6,2.5,28
10,2019,5,900,-12.5,4,902.3,2.4,29
10,2019,5,930,-12.4,4,902.6,2.4,30
10,2019,5,1000,-12.7,4.9,902.7,2.4,27
10,2019,5,1030,-12.7,3.4,901.9,2.4,30
10,2019,5,1100,-12.7,4.7,901.6,2.4,27
10,2019,5,1129,-12.7,4.6,901.5,2.4,28
10,2019,5,1159,-12.5,4.3,901,2.4,29
10,2019,5,1229,-12.1,5.1,900.6,2.5,28
10,2019,5,1259,-12.1,5.5,900.6,2.5,27
10,2019,5,1329,-12.1,5.5,900.3,2.5,27
10,2019,5,1359,-11.9,5.4,900.7,2.5,28
10,2019,5,1429,-11.7,5.8,901.1,2.6,28
10,2019,5,1459,-11.8,5.8,901.5,2.6,27
10,2019,5,1529,-11.3,5.2,901,2.7,30
10,2019,5,1558,-11.4,5.8,901.5,2.7,28
10,2019,5,1628,-11.2,6.3,902.1,2.7,28
10,2019,5,1659,-11,6.9,902,2.7,27
10,2019,5,1729,-11.1,7.5,902.2,2.7,26
10,2019,5,1758,-10.9,8.6,902.2,2.8,24
10,2019,5,1829,-10.6,9,902,2.8,24
10,2019,5,1859,-10.4,9.4,901.9,2.9,24
10,2019,5,1929,-10.3,9.8,901.2,2.9,23
10,2019,5,1959,-10.1,9.9,900.7,3,24
10,2019,5,2029,-10.2,10,900.6,2.9,23
10,2019,5,2058,-9.9,10.1,900.4,3,24
10,2019,5,2128,-9.9,10.6,900.2,3,23
10,2019,5,2158,-10.2,10.1,900.2,2.9,23
10,2019,5,2228,-9.6,8.7,900.5,3.1,27
10,2019,5,2258,-9.5,8.4,901,3.1,27
10,2019,5,2328,-6.8,9,900.7,3.8,32
10,2019,5,2358,-3.1,9.1,900.5,5,42
10,2019,6,0,-3.1,9,900.5,5,43
10,2019,6,30,-1.7,8.5,900.4,5.5,49
10,2019,6,100,-0.8,7.6,901,5.9,55
10,2019,6,130,-1.3,6.6,901,5.7,57
10,2019,6,200,1.2,5.5,901.2,6.7,74
10,2019,6,230,1.1,5.4,901.4,6.6,74
10,2019,6,300,1,5.2,901.2,6.6,74
10,2019,6,330,1.5,5,901.1,6.8,78
10,2019,6,400,1.4,5.1,901,6.8,77
10,2019,6,430,2.2,4.6,901.1,7.2,84
10,2019,6,459,2.7,4.4,901.2,7.4,88
10,2019,6,529,2.8,4.3,900.9,7.5,90
10,2019,6,559,2.7,4.5,901,7.4,88
10,2019,6,629,2.8,4.4,900.8,7.5,89
10,2019,6,700,2.9,4.4,900.7,7.5,90
10,2019,6,730,2.6,4.7,900.7,7.4,86
10,2019,6,800,1,3.9,900.6,6.6,81
10,2019,6,830,1.3,4.1,899.7,6.8,82
10,2019,6,900,1.9,4.2,900,7,85
10,2019,6,929,1.3,4.2,900.2,6.7,81
10,2019,6,959,0.8,4.3,900.3,6.5,78
10,2019,6,1029,0.8,4.2,900,6.5,78
10,2019,6,1059,1.3,4.1,900.3,6.8,82
10,2019,6,1129,1.6,3.9,900,6.9,85
10,2019,6,1159,1.7,4,900.1,6.9,85
10,2019,6,1229,1.6,4,900.2,6.9,84
10,2019,6,1259,1.6,4,900.3,6.9,84
10,2019,6,1329,1.6,4.3,900,6.9,82
10,2019,6,1359,1.8,4.3,900.2,7,84
10,2019,6,1430,1.8,4.3,900.1,7,84
10,2019,6,1500,2.2,4.3,900.6,7.2,86
10,2019,6,1530,2.2,4.4,901.1,7.2,85
10,2019,6,1600,2.3,5.2,901.6,7.2,81
10,2019,6,1630,2.5,6.2,902.1,7.4,77
10,2019,6,1700,2.4,7.3,902.5,7.3,71
10,2019,6,1729,2.5,7.8,903.1,7.4,69
10,2019,6,1800,2.4,7.6,903.2,7.3,70
10,2019,6,1829,2.1,9,902.8,7.2,62
10,2019,6,1859,0,9.5,902.3,6.2,52
10,2019,6,1929,0,9.1,902.1,6.2,53
10,2019,6,1959,0.3,10.2,902.1,6.3,50
10,2019,6,2029,-1.6,11.5,901.9,5.6,40
10,2019,6,2059,-2.9,11.9,901.7,5,36
10,2019,6,2129,-5,12.3,901.5,4.3,30
10,2019,6,2159,-4.5,12.3,901.4,4.5,31
10,2019,6,2229,-7.6,12.7,901.6,3.6,24
10,2019,6,2259,-6.9,12.6,901.8,3.8,25
10,2019,6,2329,-4.6,12,901.8,4.5,31
10,2019,6,2359,-2.8,11.3,901.9,5.1,37
10,2019,7,0,-2.9,11.2,901.9,5.1,37
10,2019,7,30,-1.5,10.1,902.1,5.6,45
10,2019,7,100,-0.6,9.1,902.6,6,51
10,2019,7,130,-0.2,8.4,902.5,6.1,55
10,2019,7,200,0,7.7,902.8,6.2,58
10,2019,7,229,1.1,7.1,903.1,6.7,66
10,2019,7,259,1.3,6.9,903.6,6.8,67
10,2019,7,329,1.2,6.9,903.7,6.7,67
10,2019,7,359,0.9,7.3,904,6.6,64
10,2019,7,429,1,7.1,903.8,6.6,65
10,2019,7,459,1.6,6.9,903.5,6.9,69
10,2019,7,529,1.8,6.8,903.4,7,70
10,2019,7,559,1.5,6.3,904.2,6.9,71
10,2019,7,629,1.1,6.4,904,6.7,69
10,2019,7,659,1.6,6.2,904.3,6.9,72
10,2019,7,729,1.4,5.9,903.6,6.8,73
10,2019,7,759,1.4,6.2,903.8,6.8,71
10,2019,7,829,1.9,6.7,904.2,7.1,71
10,2019,7,859,2.3,6.8,904.4,7.3,73
10,2019,7,929,3.1,6.7,902.4,7.7,78
10,2019,7,959,3.4,6.8,904.6,7.8,79
10,2019,7,1029,3.4,6.6,904,7.8,80
10,2019,7,1059,3.8,6.8,903.9,8.1,81
10,2019,7,1128,3.4,6.8,903.6,7.8,79
10,2019,7,1158,3.2,6.8,904.4,7.7,78
10,2019,7,1228,3.4,7.1,904.1,7.9,77
10,2019,7,1258,3.3,7,904.8,7.8,77
10,2019,7,1328,3.8,7.2,905.9,8.1,79
10,2019,7,1358,4.2,7.4,905.5,8.3,80
10,2019,7,1428,4.5,7.7,906.1,8.5,80
10,2019,7,1458,4.1,7.4,906.6,8.2,79
10,2019,7,1527,4.4,7.8,906.9,8.4,79
10,2019,7,1557,4.3,7.9,907.5,8.3,78
10,2019,7,1627,4.6,8.4,908.1,8.5,77
10,2019,7,1657,4.9,9,908.2,8.7,75
10,2019,7,1727,5.1,9.6,908.6,8.8,73
10,2019,7,1757,5.7,11.6,908.2,9.2,67
10,2019,7,1827,5.6,11.8,908,9.1,66
10,2019,7,1857,5.3,13,906.9,9,59
10,2019,7,1927,5,14,906.9,8.8,55
10,2019,7,1957,4.5,14.6,906.7,8.5,51
10,2019,7,2027,4.8,14.9,906.8,8.7,51
10,2019,7,2057,4.7,15.4,906.5,8.6,49
10,2019,7,2127,4.8,15.1,906.3,8.7,50
10,2019,7,2157,4.4,15.4,906.5,8.5,48
10,2019,7,2227,3.9,15.6,906.7,8.2,46
10,2019,7,2257,4.1,15.6,906.8,8.3,46
10,2019,7,2327,3.9,15.4,907.2,8.2,46
10,2019,7,2357,4.2,14.9,907.5,8.3,49
10,2019,8,0,4.3,14.9,907.5,8.4,49
10,2019,8,30,4.1,13,908.1,8.2,55
10,2019,8,100,3.8,11.5,908.4,8.1,59
10,2019,8,130,3.5,10.7,908.9,7.9,61
10,2019,8,200,3.2,9.9,909.1,7.7,63
10,2019,8,230,2.9,9.2,909.3,7.6,65
10,2019,8,300,2.9,8.6,909.6,7.6,67
10,2019,8,330,2.8,7.7,909.7,7.5,71
10,2019,8,400,2.7,7.4,910,7.5,72
10,2019,8,430,2.8,7.4,910.3,7.5,73
10,2019,8,500,2.6,7.1,910.6,7.4,73
10,2019,8,530,2.8,7,910.6,7.5,74
10,2019,8,600,2.7,7,910.7,7.4,74
10,2019,8,630,2.7,6.6,910.7,7.5,76
10,2019,8,700,2.7,5.8,910.6,7.4,80
10,2019,8,730,2.9,6,910.6,7.5,80
10,2019,8,800,2.7,5.2,910.8,7.5,84
10,2019,8,829,3.1,5.5,910.9,7.6,84
10,2019,8,859,3.2,6,910.7,7.7,82
10,2019,8,929,2.9,5.4,911,7.6,84
10,2019,8,959,2.6,4.3,911,7.4,88
10,2019,8,1029,2.9,4.6,910.9,7.6,88
10,2019,8,1059,2.8,4.7,910.6,7.5,87
10,2019,8,1129,3.4,5.7,910.4,7.8,85
10,2019,8,1159,3.2,5.7,910.3,7.7,84
10,2019,8,1229,3,5,910.3,7.6,87
10,2019,8,1259,3.4,5.6,910.3,7.8,85
10,2019,8,1329,2.9,4.6,910.1,7.6,88
10,2019,8,1359,3.3,5.1,910.1,7.8,88
10,2019,8,1429,3.3,6,910,7.8,83
10,2019,8,1459,2.7,4.4,909.8,7.4,88
10,2019,8,1529,3,4.9,909.9,7.6,87
10,2019,8,1559,4,6.9,910.1,8.2,82
10,2019,8,1629,4.2,8.7,910,8.3,73
10,2019,8,1659,4.4,9.4,910.4,8.4,71
10,2019,8,1729,4.2,9.5,910.3,8.3,69
10,2019,8,1759,4,10.8,910.2,8.2,63
10,2019,8,1829,3.3,10.9,909.8,7.8,59
10,2019,8,1859,3.1,11.2,909.3,7.7,57
10,2019,8,1929,2.8,11.6,908.7,7.6,55
10,2019,8,1959,2.6,12.1,908.4,7.4,52
10,2019,8,2028,2.5,12.3,907.9,7.4,51
10,2019,8,2059,2.5,12.8,907.4,7.4,50
10,2019,8,2129,2.5,13.3,907.1,7.4,48
10,2019,8,2159,1.9,13.1,907.2,7.1,47
10,2019,8,2228,1.9,13.5,907,7.1,45
10,2019,8,2258,1.7,13.3,906.9,7,45
10,2019,8,2328,1.6,12.7,906.9,6.9,47
10,2019,8,2358,1.8,12.1,906.9,7.1,49
10,2019,9,0,1.7,12,906.8,7,49
10,2019,9,30,2.1,11.5,906.7,7.2,52
10,2019,9,100,2.2,10.5,906.9,7.2,56
10,2019,9,130,2.4,9.7,906.9,7.3,60
10,2019,9,200,2.4,8.9,907.1,7.3,64
10,2019,9,230,2.2,8.5,907.3,7.2,65
10,2019,9,300,2.1,8.3,907.3,7.2,65
10,2019,9,330,2.1,7.9,907.2,7.2,67
10,2019,9,400,2.3,7.9,907.1,7.3,68
10,2019,9,429,2.6,8,907.4,7.4,69
10,2019,9,459,2.5,8.2,907.8,7.4,67
10,2019,9,529,2.6,8.4,908,7.4,67
10,2019,9,559,2.5,7.9,908.1,7.4,69
10,2019,9,629,2.6,8.3,908.1,7.4,67
10,2019,9,659,2.6,7.2,907.9,7.4,72
10,2019,9,729,2.5,6.8,907.7,7.4,74
10,2019,9,759,2.6,7.6,907.6,7.4,71
10,2019,9,829,2.5,7.8,907.7,7.4,69
10,2019,9,859,2.6,7.7,907.5,7.4,70
10,2019,9,929,2.5,7.4,907.6,7.4,71
10,2019,9,958,2.4,6.3,907.8,7.3,76
10,2019,9,1028,2,5.4,907.8,7.1,79
10,2019,9,1058,2.6,7.3,907.7,7.4,72
10,2019,9,1128,2.2,6.3,907.6,7.2,75
10,2019,9,1158,2.1,5.4,907.6,7.1,79
10,2019,9,1228,2.6,6.9,907.5,7.4,74
10,2019,9,1258,1.9,4.9,907.3,7,81
10,2019,9,1328,1.4,4.1,907.5,6.8,82
10,2019,9,1358,2.1,5.1,907.5,7.1,81
10,2019,9,1428,2,5.1,907.5,7.1,80
10,2019,9,1458,2,5.2,907.6,7.1,80
10,2019,9,1528,1.8,5.2,908,7,79
10,2019,9,1558,1.9,6,908.3,7,75
10,2019,9,1628,2.9,8.8,908.6,7.6,66
10,2019,9,1658,2.8,10.4,908.8,7.5,59
10,2019,9,1728,2.6,11.6,908.9,7.4,54
10,2019,9,1758,2.5,12.3,908.7,7.4,51
10,2019,9,1828,2.8,13,908.3,7.6,50
10,2019,9,1857,2.5,14,907.8,7.4,46
10,2019,9,1927,1.6,14.9,907.1,6.9,41
10,2019,9,1957,1.2,15.2,906.4,6.8,39
10,2019,9,2027,1.3,15.6,905.9,6.8,38
10,2019,9,2057,0.9,15.7,905.5,6.6,37
10,2019,9,2127,0.9,16.6,905.1,6.7,35
10,2019,9,2157,1.2,16.5,905,6.8,36
10,2019,9,2227,1,16.2,905,6.7,36
10,2019,9,2257,0.4,16,905.2,6.4,35
10,2019,9,2327,0.3,15.7,904.9,6.4,35
10,2019,9,2357,0.6,16.1,904.8,6.5,35
10,2019,10,0,0.7,16.1,904.8,6.5,35
10,2019,10,30,0.9,15.1,905.3,6.6,38
10,2019,10,100,0.7,13.7,905.6,6.5,41
10,2019,10,130,1.1,13.1,906,6.7,44
10,2019,10,200,1.3,12,905.9,6.8,48
10,2019,10,230,1.5,11.5,906,6.9,50
10,2019,10,300,1.4,11.6,906,6.9,50
10,2019,10,330,1.2,10.6,906.3,6.8,52
10,2019,10,400,1.2,9.9,906.8,6.7,55
10,2019,10,430,0.9,9.3,906.8,6.6,56
10,2019,10,500,0.8,9.1,906.9,6.6,56
10,2019,10,530,0.7,9.6,906.8,6.5,54
10,2019,10,559,0.7,9.5,906.7,6.5,54
10,2019,10,629,0.6,8.6,906.9,6.4,57
10,2019,10,659,0.6,7.4,906.3,6.4,62
10,2019,10,729,0.7,7.8,906.2,6.5,61
10,2019,10,759,0.9,7.7,905.9,6.6,62
10,2019,10,829,0.7,6.7,905.7,6.5,66
10,2019,10,859,1.3,7.5,905.7,6.8,65
10,2019,10,929,1,7.2,906.2,6.6,65
10,2019,10,959,1.6,7.4,906.4,6.9,67
10,2019,10,1029,1.8,8.3,906.4,7,64
10,2019,10,1059,1.2,6.6,906.1,6.7,68
10,2019,10,1129,1.5,6.4,905.8,6.9,71
10,2019,10,1159,1.5,5.8,905.7,6.9,74
10,2019,10,1229,1.5,5.2,905.5,6.9,77
10,2019,10,1259,1.7,5.1,905.5,7,79
10,2019,10,1329,2.2,5.4,905.7,7.2,80
10,2019,10,1358,1.8,4.8,905.9,7,81
10,2019,10,1428,1.6,3.9,906.1,6.9,85
10,2019,10,1458,2,4.2,906.5,7.1,85
10,2019,10,1528,2,4.5,906.9,7.1,84
10,2019,10,1558,1.9,5.5,907.1,7,77
10,2019,10,1628,1.9,5.4,907.7,7,78
10,2019,10,1659,2.8,7.8,908,7.5,71
10,2019,10,1728,3.5,10.2,908.1,7.9,63
10,2019,10,1758,3.6,11.6,908.1,8,58
10,2019,10,1828,3.3,12.8,907.8,7.8,52
10,2019,10,1858,2.5,13.8,907.4,7.4,46
10,2019,10,1928,2.4,14.3,906.7,7.4,45
10,2019,10,1959,2.9,14.9,906.2,7.6,44
10,2019,10,2028,2.2,15.3,905.9,7.3,41
10,2019,10,2058,2.2,15.1,905.7,7.3,42
10,2019,10,2128,1.8,15.1,905.5,7.1,41
10,2019,10,2158,1.2,15.1,905.5,6.8,39
10,2019,10,2228,1.4,15.7,905.4,6.9,38
10,2019,10,2258,0.7,15.6,905.5,6.5,36
10,2019,10,2328,0,15.4,905.6,6.2,35
10,2019,10,2358,0.3,15.4,905.8,6.4,36
10,2019,11,0,0.4,15.3,905.8,6.4,36
10,2019,11,30,0.9,14.3,905.8,6.6,40
10,2019,11,100,0.8,12.9,905.9,6.6,44
10,2019,11,130,0.7,12,906.2,6.5,46
10,2019,11,200,0.7,10.9,906.3,6.5,49
10,2019,11,230,0.2,9.4,906.4,6.3,53
10,2019,11,300,0.6,9.8,906.5,6.4,53
10,2019,11,330,0.7,8.9,906.6,6.5,56
10,2019,11,359,0.3,8.2,906.6,6.3,58
10,2019,11,429,0.5,8.2,906.8,6.4,58
10,2019,11,459,0,6.6,906.9,6.2,63
10,2019,11,529,-0.1,6,907.2,6.1,65
10,2019,11,559,0.1,6,907.2,6.2,66
10,2019,11,629,0.2,6.5,906.9,6.2,64
